tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
SMPL,2021,2,2021/04/07 09:32:02.000,,,,,1.0,1.0
SMPL,2021,2,2021/04/07 09:32:02.846,0.005,-0.333,,,,
SMPL,2021,2,2021/04/07 09:32:03.000,,,,,3.0,200.0
SMPL,2021,2,2021/04/07 09:32:04.190,0.022,-0.333,,,,
SMPL,2021,2,2021/04/07 09:32:05.000,,,,,6.0,501.0
SMPL,2021,2,2021/04/07 09:32:05.557,0.007,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:05.557,0.007,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:05.557,0.019,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:05.557,0.013,-0.882,,,,
SMPL,2021,2,2021/04/07 09:32:05.557,0.007,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:05.587,0.009,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:05.587,0.013,-0.882,,,,
SMPL,2021,2,2021/04/07 09:32:06.000,,,,,1.0,30.0
SMPL,2021,2,2021/04/07 09:32:07.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:09.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:09.211,0.008,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:11.000,,,,,1.0,250.0
SMPL,2021,2,2021/04/07 09:32:12.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:13.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:13.057,0.076,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:13.062,0.076,-0.333,,,,
SMPL,2021,2,2021/04/07 09:32:14.406,0.009,-0.5,,,,
SMPL,2021,2,2021/04/07 09:32:16.000,,,,,1.0,16.0
SMPL,2021,2,2021/04/07 09:32:18.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:19.245,0.206,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:20.000,,,,,2.0,560.0
SMPL,2021,2,2021/04/07 09:32:21.000,,,,,1.0,1.0
SMPL,2021,2,2021/04/07 09:32:22.995,,,,,,
SMPL,2021,2,2021/04/07 09:32:23.000,,,,,2.0,200.0
SMPL,2021,2,2021/04/07 09:32:23.264,0.008,0.333,,,,
SMPL,2021,2,2021/04/07 09:32:29.000,,,,,1.0,1.0
SMPL,2021,2,2021/04/07 09:32:30.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:33.000,,,,,11.0,1002.0
SMPL,2021,2,2021/04/07 09:32:33.851,0.003,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:33.851,0.288,0.333,,,,
SMPL,2021,2,2021/04/07 09:32:33.851,0.015,0.667,,,,
SMPL,2021,2,2021/04/07 09:32:33.852,2.0,-1.0,,,,
SMPL,2021,2,2021/04/07 09:32:33.852,0.014,0.667,,,,
SMPL,2021,2,2021/04/07 09:32:33.852,0.018,0.667,,,,
SMPL,2021,2,2021/04/07 09:32:33.853,2.0,-1.0,,,,
SMPL,2021,2,2021/04/07 09:32:33.853,0.493,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:35.000,,,,,11.0,3464.0
SMPL,2021,2,2021/04/07 09:32:35.383,0.005,0.333,,,,
SMPL,2021,2,2021/04/07 09:32:35.383,0.005,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:35.383,0.006,0.92,,,,
SMPL,2021,2,2021/04/07 09:32:35.383,0.001,0.92,,,,
SMPL,2021,2,2021/04/07 09:32:35.383,0.024,-0.2,,,,
SMPL,2021,2,2021/04/07 09:32:35.384,2.0,-1.0,,,,
SMPL,2021,2,2021/04/07 09:32:35.384,0.009,0.333,,,,
SMPL,2021,2,2021/04/07 09:32:35.385,0.024,-0.524,,,,
SMPL,2021,2,2021/04/07 09:32:35.883,0.012,0.333,,,,
SMPL,2021,2,2021/04/07 09:32:35.883,0.012,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:36.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:36.383,0.012,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:36.384,2.0,-1.0,,,,
SMPL,2021,2,2021/04/07 09:32:36.388,0.015,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:36.413,,,,,,
SMPL,2021,2,2021/04/07 09:32:40.336,0.015,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:43.000,,,,,2.0,200.0
SMPL,2021,2,2021/04/07 09:32:43.884,0.014,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:46.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:32:46.544,0.07,0.0,,,,
SMPL,2021,2,2021/04/07 09:32:46.574,0.14,-0.333,,,,
SMPL,2021,3,2021/07/01 08:33:42.000,,,,,1.0,30.0
SMPL,2021,3,2021/07/01 08:35:00.000,,,2.0,0.958,,
SMPL,2021,3,2021/07/01 08:35:34.088,0.059,0.0,,,,
SMPL,2021,3,2021/07/01 08:35:34.089,0.022,0.333,,,,
SMPL,2021,3,2021/07/01 08:42:00.000,,,2.0,0.187,,
SMPL,2021,3,2021/07/01 08:42:51.000,,,,,1.0,20.0
SMPL,2021,3,2021/07/01 08:42:51.170,2.0,-1.0,,,,
SMPL,2021,3,2021/07/01 08:42:51.170,,,,,,
SMPL,2021,3,2021/07/01 08:58:40.000,,,,,1.0,50.0
SMPL,2021,3,2021/07/01 09:02:00.000,,,1.0,,,
SMPL,2021,3,2021/07/01 09:02:25.539,0.066,0.333,,,,
SMPL,2021,3,2021/07/01 09:05:30.000,,,,,1.0,5.0
SMPL,2021,3,2021/07/01 09:08:00.000,,,1.0,,,
SMPL,2021,3,2021/07/01 09:08:55.210,0.073,0.667,,,,
SMPL,2021,3,2021/07/01 09:11:15.000,,,,,1.0,1.0
SMPL,2021,3,2021/07/01 09:13:00.000,,,1.0,,,
SMPL,2021,3,2021/07/01 09:13:48.965,0.063,0.714,,,,
SMPL,2021,3,2021/07/01 09:19:00.000,,,2.0,0.074,,
SMPL,2021,3,2021/07/01 09:19:47.317,0.061,0.0,,,,
SMPL,2021,3,2021/07/01 09:19:53.231,0.06,0.333,,,,
SMPL,2021,3,2021/07/01 09:23:00.000,,,1.0,,,
SMPL,2021,3,2021/07/01 09:23:26.541,0.056,0.0,,,,
SMPL,2021,4,2021/10/22 08:39:17.000,,,,,2.0,2.0
SMPL,2021,4,2021/10/22 08:48:00.000,,,7.0,0.578,,
SMPL,2021,4,2021/10/22 08:48:08.033,0.053,0.0,,,,
SMPL,2021,4,2021/10/22 08:48:21.000,,,,,1.0,2.0
SMPL,2021,4,2021/10/22 08:48:21.615,0.041,0.0,,,,
SMPL,2021,4,2021/10/22 08:48:24.000,,,,,1.0,11.0
SMPL,2021,4,2021/10/22 08:48:24.614,0.053,0.0,,,,
SMPL,2021,4,2021/10/22 08:48:24.615,0.075,0.0,,,,
SMPL,2021,4,2021/10/22 08:48:24.617,0.041,0.0,,,,
SMPL,2021,4,2021/10/22 08:48:24.635,0.085,0.0,,,,
SMPL,2021,4,2021/10/22 08:48:49.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 08:48:49.374,0.039,0.0,,,,
SMPL,2021,4,2021/10/22 08:49:35.000,,,,,1.0,54.0
SMPL,2021,4,2021/10/22 08:53:34.000,,,,,1.0,30.0
SMPL,2021,4,2021/10/22 08:57:00.000,,,3.0,3.961,,
SMPL,2021,4,2021/10/22 08:57:22.846,0.313,0.0,,,,
SMPL,2021,4,2021/10/22 08:57:37.037,0.085,0.333,,,,
SMPL,2021,4,2021/10/22 08:57:37.037,0.039,0.0,,,,
SMPL,2021,4,2021/10/22 08:58:00.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 09:00:10.000,,,,,1.0,33.0
SMPL,2021,4,2021/10/22 09:04:00.000,,,1.0,,,
SMPL,2021,4,2021/10/22 09:04:23.410,0.313,0.0,,,,
SMPL,2021,4,2021/10/22 09:05:00.000,,,2.0,3.041,,
SMPL,2021,4,2021/10/22 09:05:56.256,0.039,0.667,,,,
SMPL,2021,4,2021/10/22 09:05:56.256,0.039,0.667,,,,
SMPL,2021,4,2021/10/22 09:11:35.000,,,,,3.0,300.0
SMPL,2021,4,2021/10/22 09:12:14.000,,,,,1.0,4.0
SMPL,2021,4,2021/10/22 09:12:22.000,,,,,1.0,200.0
SMPL,2021,4,2021/10/22 09:15:22.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 09:15:55.000,,,,,1.0,25.0
SMPL,2021,4,2021/10/22 09:16:12.000,,,,,1.0,5.0
SMPL,2021,4,2021/10/22 09:20:22.000,,,,,1.0,1.0
SMPL,2021,4,2021/10/22 09:21:32.000,,,,,1.0,100.0
SMPL,2021,4,2021/10/22 09:28:00.000,,,10.0,1.384,,
SMPL,2021,4,2021/10/22 09:28:12.559,0.038,0.0,,,,
SMPL,2021,4,2021/10/22 09:28:12.561,0.039,0.667,,,,
SMPL,2021,4,2021/10/22 09:28:12.563,0.038,0.0,,,,
SMPL,2021,4,2021/10/22 09:28:21.424,0.225,0.0,,,,
SMPL,2021,4,2021/10/22 09:28:21.425,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:28:21.427,0.038,0.0,,,,
SMPL,2021,4,2021/10/22 09:28:26.479,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:28:26.481,0.037,0.0,,,,
SMPL,2021,4,2021/10/22 09:28:32.729,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:28:32.730,0.037,0.0,,,,
SMPL,2021,4,2021/10/22 09:29:00.000,,,9.0,0.417,,
SMPL,2021,4,2021/10/22 09:29:04.104,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:29:04.106,0.037,0.0,,,,
SMPL,2021,4,2021/10/22 09:29:50.837,0.057,0.0,,,,
SMPL,2021,4,2021/10/22 09:29:50.839,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:29:50.840,0.037,0.0,,,,
SMPL,2021,4,2021/10/22 09:29:51.140,0.07,0.0,,,,
SMPL,2021,4,2021/10/22 09:29:55.065,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:29:55.067,0.036,0.0,,,,
SMPL,2021,4,2021/10/22 09:29:55.076,0.07,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:00.000,,,16.0,1.62,4.0,13816.0
SMPL,2021,4,2021/10/22 09:30:00.123,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:30:00.133,0.036,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:00.628,0.058,0.6,,,,
SMPL,2021,4,2021/10/22 09:30:00.629,0.023,-0.5,,,,
SMPL,2021,4,2021/10/22 09:30:00.629,0.088,0.0,,,,
SMPL,2021,4,2021/10/22 09:30:00.652,0.023,-0.467,,,,
SMPL,2021,4,2021/10/22 09:30:01.000,,,,,13.0,483.0
